;name;lat;lon;totalArea_m2;country;source;infra_EVFC_bool;infra_Grid_bool;lc_LandCoverInfo;lc_FreightHub_bool;lc_FreightHub_w1km_bool;lc_Urbanisation;label_TPC;label_SSTPA;tenT_CoreN_w2km_bool;tenT_CoreN_minDist_km;tenT_CoreN_roadName;tenT_CompN_w2km_bool;tenT_CompN_minDist_km;tenT_CompN_roadName;tenT_TotalN_minDist_km;tenT_UrbanNode_w5km_bool;tenT_UrbanNode_w5km_name;score_TrucksNearby;score_TrucksTotal
9810;Parking;49.5872;7.0732;4210;DE;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;33.53417226750841;;False;6.065478087204556;E422;6.0;False;-;Medium;Medium
9811;Parking;52.2503;-1.1491;2331;UK;CRS and Others;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;False;5.606715652423833;E151;False;42.52836712523993;;6.0;False;-;Medium;Medium
9812;Parking;50.041;22.0851;771;PL;Mixed;False;False;Urban fabric;False;False;suburb;Low;False;False;5.752253948545184;E040;False;10.767160806800344;;6.0;False;-;Medium;Medium
9813;Parking;50.3399;10.2238;446;DE;Mixed;False;False;Agricultural areas;False;False;suburb;Low;False;False;26.23647489402349;E045;False;6.153077883035295;A071;6.0;False;-;Medium;Medium
9814;Parking;52.0079;-1.1601;681;UK;Mixed;False;False;Unclassified;False;False;rural;Low;False;False;7.227729923926835;E150;False;15.638309321710896;;7.0;False;-;Medium;Medium
9815;Parking;47.4883;19.1739;42;HU;CRS and Others;False;False;Industrial, commercial and transport units;False;False;city;Low;False;False;6.786084809516473;E71;False;8.282997087083073;E 71;7.0;False;-;Medium;Medium
9816;Parking;49.1024;9.8238;14188;DE;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;7.842711547326577;E050;False;26.375208693911727;E043;8.0;False;-;Medium;Medium
9817;Parking;52.1951;6.9962;13929;DE;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;11.197341474499218;E030;False;7.99541766300881;A031;8.0;False;-;Medium;Medium
9818;Parking;49.6609;16.5123;7518;CZ;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;46.747896824956975;E050;False;7.7348661514378625;E461;8.0;False;-;Medium;Medium
9819;Parking;50.0119;21.1202;1295;PL;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;7.557698794370182;E040;False;54.70439040460492;E371;8.0;False;-;Medium;Medium
9820;Parking;52.3264;-0.7924;265;UK;CRS and Others;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;7.619158009513589;E240;False;35.80865910144436;E150;8.0;False;-;Medium;Medium
9821;Parking;52.1428;0.2313;180;UK;Mixed;False;False;Unclassified;False;False;rural;Low;False;False;7.82388072439418;E240;False;9.57283712082456;E421;8.0;False;-;Medium;Medium
9822;Parking;52.8629;-1.4663;6662;UK;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;10.718102678935033;E151;False;9.09340437112076;;9.0;False;-;Medium;Medium
9823;Parking;52.5763;-1.5282;219;UK;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;11.976113132749544;E240;False;8.990977319896452;;9.0;False;-;Medium;Medium
9824;Parking;51.9511;6.3018;12095;NL;Mixed;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;10.271737328689914;E035;False;11.03773445358728;E035;10.0;False;-;Medium;Medium
9825;Parking;45.7173;9.5564;3687;IT;CRS and Others;False;False;Urban fabric;False;False;suburb;Low;False;False;9.926154695712237;E064;False;10.298983380476388;;10.0;False;-;Medium;Medium
9826;Parking;53.3195;23.1285;3511;PL;Mixed;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;57.69794332802597;;False;10.402175351495195;;10.0;False;-;Medium;Medium
9827;Parking;52.2968;-0.6134;2331;UK;CRS and Others;False;False;Urban fabric;False;False;suburb;Low;False;False;9.685799785292147;E240;False;23.22047940998698;E150;10.0;False;-;Medium;Medium
9828;Parking;48.7638;1.5216;332;FR;CRS and Others;False;False;Urban fabric;False;False;rural;Low;False;False;25.148170653831222;E000;False;9.766723908987522;E000;10.0;False;-;Medium;Medium
9829;Parking;46.7826;23.3019;202;RO;CRS and Others;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;False;43.8584252494619;;False;9.955883753504084;E081;10.0;False;-;Medium;Medium
9830;Parking;49.4116;2.2717;70;FR;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;34.0494432516701;E19;False;10.072859360956338;E000;10.0;False;-;Medium;Medium
9831;Truck Stop / Rest Area;58.0676;7.5364;8691;NO;OSM;True;False;Forest and semi natural areas;False;False;rural;High;False;False;;;False;3.093554097315199;E39;3.0;False;-;Low;Low
9832;Fueling / Truck Stop;44.9839;14.9062;1365;HR;Mixed;True;False;Urban fabric;False;False;rural;High;False;False;14.653681335918836;A001;False;2.8157623987289653;;3.0;False;-;Low;Low
9833;Rest Area;57.5693;26.9823;5744;LV;OSM;True;False;Agricultural areas;False;False;rural;High;False;False;22.732791312135927;E263;False;4.0839371994825004;E77;4.0;False;-;Low;Low
9834;Rest Area;50.7491;-1.7311;1005;UK;Mixed;True;False;Agricultural areas;False;False;city;High;False;False;26.67361287878208;;False;5.769095801672967;;6.0;False;-;Low;Low
9835;Rest Area;50.9769;-1.6287;7163;UK;Mixed;True;False;Agricultural areas;False;False;unclassified;High;False;False;11.293739327269211;;False;7.258996927591262;;7.0;False;-;Low;Low
9836;Rest Area;53.9875;15.4349;109240;PL;OSM;True;False;Mine, dump and construction sites;False;False;rural;High;False;False;48.14481991229509;E065;False;7.817981990636609;;8.0;False;-;Low;Low
9837;Rest Area;51.6153;-1.6465;335;UK;Mixed;True;False;Industrial, commercial and transport units;False;False;unclassified;High;False;False;10.332332318326962;E300;False;22.83271432241812;E150;10.0;False;-;Low;Low
9838;Rest Area;55.4783;8.6511;7957;DK;Mixed;False;True;Forest and semi natural areas;False;False;suburb;High;False;False;49.723514203271634;E020;False;3.297799216525072;E020;3.0;False;-;Low;Low
9839;Rest Area;48.2039;3.4697;15633;FR;Mixed;False;True;Unclassified;False;False;rural;High;False;False;32.391240249616615;E15;False;3.964075883345997;E511;4.0;False;-;Low;Low
9840;Rest Area;45.2758;4.2498;1772;FR;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;44.399114070292526;E15;False;4.013798438873518;E000;4.0;False;-;Low;Low
9841;Rest Area;51.0708;9.3406;1925;DE;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;10.317388006894523;E045;False;4.989137211673366;A049;5.0;False;-;Low;Low
9842;Rest Area;46.4114;4.044;12458;FR;Mixed;False;True;Urban fabric;False;False;rural;High;False;False;58.86501368970507;E15;False;6.164984189760419;E62;6.0;False;-;Low;Low
9843;Rest Area;49.8181;6.5723;9566;DE;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;5.6615149446940025;E044;False;13.470352125543522;E422;6.0;False;-;Low;Low
9844;Rest Area;45.4523;6.1027;8840;FR;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;5.618490194911723;E70;False;7.151335711910937;E712;6.0;False;-;Low;Low
9845;Rest Area;58.3645;12.3705;4230;SE;Mixed;False;True;Forest and semi natural areas;False;False;suburb;High;False;False;30.75561432773772;E006;False;5.7237639208275946;E045;6.0;False;-;Low;Low
9846;Rest Area;55.7001;12.1098;408;DK;Mixed;False;True;Forest and semi natural areas;False;False;suburb;High;False;False;11.75356359369816;;False;6.395096113774249;;6.0;False;-;Low;Low
9847;Fueling / Truck Stop;53.556;13.3107;20212;DE;OSM;False;True;Industrial, commercial and transport units;False;False;city;High;False;False;58.03513905243736;E280;False;6.890441190088165;A020;7.0;False;-;Low;Low
9848;Rest Area;45.0186;8.6248;6975;IT;OSM;False;True;Industrial, commercial and transport units;False;False;suburb;High;False;False;20.445093112675163;E062;False;6.985194166587369;E025;7.0;False;-;Low;Low
9849;Rest Area;55.2447;9.2814;2545;DK;Mixed;False;True;Urban fabric;False;False;suburb;High;False;False;6.839328755953066;E045;False;28.690787789524283;E020;7.0;False;-;Low;Low
9850;Rest Area;55.1977;9.4722;2545;DK;Mixed;False;True;Unclassified;False;False;suburb;High;False;False;7.101101403523551;E045;False;27.468652794469595;;7.0;False;-;Low;Low
9851;Fueling / Truck Stop;47.7621;5.3076;2008;FR;Mixed;False;True;Urban fabric;False;False;rural;High;False;False;7.088307819987128;E17;False;10.387192617443803;E000;7.0;False;-;Low;Low
9852;Rest Area;49.4062;9.365;304;DE;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;23.98616289000008;E050;False;6.7587631684306855;;7.0;False;-;Low;Low
9853;Fueling / Truck Stop;50.6871;17.8121;3535;PL;Mixed;False;True;Urban fabric;False;False;city;High;False;False;8.398888358988863;E040;False;44.12177277397881;;8.0;False;-;Low;Low
9854;Rest Area;45.7027;3.0458;2428;FR;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;10.852317112347627;E70;False;7.880465205001451;E11;8.0;False;-;Low;Low
9855;Fueling / Truck Stop;48.782;11.7669;1855;DE;OSM;False;True;Industrial, commercial and transport units;False;False;suburb;High;False;False;22.172620691582942;E045;False;8.114691939639577;A093;8.0;False;-;Low;Low
9856;Rest Area;49.7635;7.0112;7124;DE;Mixed;False;True;Forest and semi natural areas;False;False;rural;High;False;False;17.844007942033105;E044;False;9.48377786966735;E422;9.0;False;-;Low;Low
9857;Rest Area;46.5453;14.2521;6720;AT;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;9.491468428481385;E066;False;17.177665060894164;E061;9.0;False;-;Low;Low
9858;Fueling / Truck Stop;51.6973;22.3472;4928;PL;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;29.672402864320308;E372;False;9.09443526971276;;9.0;False;-;Low;Low
9859;Rest Area;49.4265;10.378;2497;DE;Mixed;False;True;Forest and semi natural areas;False;False;rural;High;False;False;19.28783027660011;E050;False;8.609634964645025;E043;9.0;False;-;Low;Low
9860;Rest Area;48.2059;8.7726;1239;DE;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;61.76543652396583;E052;False;9.434826891556146;E041;9.0;False;-;Low;Low
9861;Rest Area;47.3899;4.5489;1029;FR;Mixed;False;True;Unclassified;False;False;rural;High;False;False;8.617054173405945;E15;False;13.463044021376795;E000;9.0;False;-;Low;Low
9862;Rest Area;47.6377;3.7431;689;FR;Mixed;False;True;Agricultural areas;False;False;rural;High;False;False;8.801606372267289;E15;False;24.95874725905968;N77;9.0;False;-;Low;Low
9863;Rest Area;55.7537;12.2717;2520;DK;Mixed;False;True;Unclassified;False;False;suburb;High;False;False;13.15983268657796;;False;9.886258975903786;;10.0;False;-;Low;Low
9864;Rest Area;48.4277;2.664;1537;FR;Mixed;False;True;Forest and semi natural areas;False;False;suburb;High;False;False;10.123380410450498;E15;False;17.726140999169033;E54;10.0;False;-;Low;Low
9865;Rest Area;60.391;5.8406;685;NO;Mixed;False;True;Forest and semi natural areas;False;False;rural;High;False;False;;;False;9.7064997379309;E16;10.0;False;-;Low;Low
9866;Rest Area;50.7819;22.2918;59029;PL;Mixed;False;False;Unclassified;False;False;rural;High;False;False;2.052612609559783;;False;31.04040780152252;;2.0;False;-;Low;Low
9867;Fueling / Truck Stop;51.5952;17.8222;903;PL;OSM;False;False;Urban fabric;False;False;rural;High;False;False;32.51492787123713;E067;False;2.024725210951785;;2.0;False;-;Low;Low
9868;Rest Area;62.7352;7.3176;306;NO;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;High;False;False;;;False;2.345342291169448;E39;2.0;False;-;Low;Low
9869;Rest Area;46.7202;7.9897;12298;CH;Mixed;False;False;Forest and semi natural areas;False;False;rural;High;False;False;37.72838763984572;;False;2.707554717521005;;3.0;False;-;Low;Low
9870;Rest Area;45.7188;11.398;11931;IT;OSM;False;False;Industrial, commercial and transport units;False;False;suburb;High;False;False;24.30599629934929;E070;False;2.776606043434103;;3.0;False;-;Low;Low
9871;Rest Area;51.2774;22.372;9388;PL;Mixed;False;False;Urban fabric;False;False;rural;High;False;False;3.474064430483043;E372;False;5.691426801289463;;3.0;False;-;Low;Low
9872;Rest Area;39.3163;20.9064;6618;EL;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;High;False;False;2.547595707453352;E000;False;33.05352934968137;;3.0;False;-;Low;Low
9873;Rest Area;53.6927;8.6171;2815;DE;Mixed;False;False;Urban fabric;False;False;rural;High;False;False;16.239361964870767;E234;False;2.9887266276026625;E234;3.0;False;-;Low;Low
9874;Rest Area;55.6329;11.6638;2762;DK;Mixed;False;False;Agricultural areas;False;False;rural;High;False;False;20.643047067284154;E020;False;2.6564627332296062;;3.0;False;-;Low;Low
9875;Rest Area;55.9928;12.463;934;DK;Mixed;False;False;Forest and semi natural areas;False;False;suburb;High;False;False;19.77526044112171;E006;False;3.456429695896291;E047;3.0;False;-;Low;Low
9876;Rest Area;39.408;20.9036;7454;EL;Mixed;False;False;Unclassified;False;False;rural;High;False;False;4.036341234157427;E000;False;41.76635603860869;;4.0;False;-;Low;Low
9877;Rest Area;55.4493;8.5748;4703;DK;Mixed;False;False;Unclassified;False;False;suburb;High;False;False;54.88319464190205;E020;False;4.48137058568153;E020;4.0;False;-;Low;Low
9878;Rest Area;55.7062;11.3533;4524;DK;Mixed;False;False;Unclassified;False;False;rural;High;False;False;31.29057378709985;E020;False;4.02749025191212;;4.0;False;-;Low;Low
9879;Rest Area;46.255;3.7035;4263;FR;Mixed;False;False;Agricultural areas;False;False;rural;High;False;False;42.04442109080364;E70;False;4.076049740040764;E000;4.0;False;-;Low;Low
9880;Rest Area;41.8107;-1.9657;3448;ES;Mixed;False;False;Agricultural areas;False;False;rural;High;False;False;35.678277068633385;E804;False;4.33766571559234;;4.0;False;-;Low;Low
9881;Rest Area;51.0606;9.186;1502;DE;Mixed;False;False;Agricultural areas;False;False;rural;High;False;False;21.522201922711588;E045;False;3.5646945105299173;A049;4.0;False;-;Low;Low
9882;Fueling / Truck Stop;39.3879;-6.4358;864;ES;Mixed;False;False;Forest and semi natural areas;False;False;city;High;False;False;49.88496147305368;E090;False;3.73766478076568;E803;4.0;False;-;Low;Low
9883;Rest Area;50.0172;15.9746;80009;CZ;OSM;False;False;Agricultural areas;False;False;rural;High;False;False;22.85591907745221;;False;4.767748807305051;E442;5.0;False;-;Low;Low
9884;Rest Area;40.7078;23.1896;42793;EL;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;High;False;False;5.38611388848675;E090;False;18.571960121952262;E000;5.0;False;-;Low;Low
9885;Rest Area;40.7032;23.3568;18491;EL;OSM;False;False;Industrial, commercial and transport units;False;False;rural;High;False;False;5.07340292454205;E090;False;33.680886337942574;E000;5.0;False;-;Low;Low
9886;Rest Area;57.4728;10.4992;16089;DK;Mixed;False;False;Agricultural areas;False;False;suburb;High;False;False;5.081658639736739;E045;False;;;5.0;False;-;Low;Low
9887;Rest Area;57.081;10.1085;12520;DK;Mixed;False;False;Agricultural areas;False;False;city;High;False;False;5.052431795352922;E045;False;87.61252489370958;;5.0;False;-;Low;Low
